line	text
92	"ذ هب جاسر لمدير المشفي وهو والد منه، عرف أن فادي هو اللي ساب حور و أن خطوبتهم اتفسخت قبل معرفه حور بموضوع سفرها الصعيد إذا هي لم تجري ورا اي مطمع مادي، وأنها لم تترك فادي علشان الفلوس.
"
93	"باااااااك
"
94	"خرجت حور من الحمام لبسة فستان بسيط روز
"
95	"جاسر: اية القمر ده جاهزة
"
96	"حور: ايوة خلاص
"
97	"جاسر يلا ننزل نفطر معاهم
"
98	"نزل جاسر و حور كان الكل متجمع علي الفطار بما فيهم ضيف جاسر صديقة فادي،
"
99	"جلس جاسر علي رأس السفرة و بجانبه حور
"
100	"الجده: مبروك يا ولدي وعقبال ما نشوف عيالك
"
101	"جاسر الله يبارك فيكي يا جدتي
"
102	"فادي: مبروك يا صاحبي. مبروك ياحور
"
103	"جاسىر: مدام حور يافادي..
"
104	"ابتسم حور نصف ابتسامة وركزت في الفطار.
"
105	"الجدة: حتعمل ايه يا جاسر مع بنت عمك
"
106	"جاسر: بعدين يتجدتي بعدين ثم اكمل و انت بقي فادي ناوي تعمل ايه حنقعد معانا ولا مسافر
"
107	"فادي بفكر اقعد كام يوم بس منه عاوزة ترجع زهقت
"
108	"جاسر: ليه يا ا نسة منه زهقتي مننا ولا اية حتى والدك وانسان كريم و لما كنت عنده من اسبوع اكرمني جداا
"
109	"صعق فادي من كلام جاسر إذ ا جاسر عرف بكديته واصغر وجه.
"
110	"قام جاسر واقفا و قال بصوت عالي شرفت يا فادي و ياريت زياره الكريمة دي متككرش تاني و انسي أن ليك صاحب اسمو جاسر
"
111	"فادي: بذهول. هو في ايه جاسر عملت ايه
"
112	"جاسر: في أن كرامت مراتي من كرامتي و اللي ميحترمهاش، ملهاش مكان عندي، وانت انسان انتهازي وصولي وكداب علشان كده بقولك برا بيتي وبرا البلد كلها
"
113	"خرج فادي مع منه اللي فور خرجوهم رمت دبله في وشه ومشت...
"
114	"نرجع القصر.
"
115	"أنه طعامهم وذهب جاسر بصحبة جابر للزريبة علشان يشوف داليا
"
116	"جاسر: افتح الباب يا جابر
"
117	"جابر: أوامرك يا جاسر بيه
"
118	"فتح جابر الباب خرجت داليا بزعيق ماشي يا جابر ي ولد مركوب أن مركبتك حمارة بلمشقلب و حخلي العيال يجولو العبيط اه
"
119	"كل ده ولم تلاحظ و قوف جاسر
"
120	"بترفع عينها شافت جاسر واقف.
"
1	"حور انتبهت جرت علي جاسر وهي بتنادي علي دكتور
"
2	"حولت تعملة إنعاش القلب
"
3	"حوروهي تضغط علي قلبه يلا يلا ياجاسر انت قدها فوق ياقلبي ده مؤشر كويس يلا حبيبي.
"
4	"دخل الدكتور: خير يا حور
"
5	"حور: كنا بتكلم معاه فجاءة قلبه وقف
"
6	"دكتور: ده مؤشر أن حيفوق من كومة كويس انك عملتي إنعاش القلب
"
7	"احضرت الممرضة جهاز الصدمات و بداءت دقات القلب تشتغل مرة أخري
"
8	"حور الحمدلله الحمدلله يارب الحمدلله يا حبيبي
"
9	"دكتور: انا شايف توقف القلب ده. ردت فعل الكلام بتاعك
"
10	"حور: انا قلت كده علشان كده انا بعت اجيب أسر يمكن لما يسمع صوته يفوق.
"
11	"دكتور: تمام المفروض مخافش علي المريض طلما انتي دكتورته برافو عليكي يا حور
"
12	"حور شكرا يا دكتور قطع حديثهم خبط علي بابا عمار كان بيجيب أسر
"
13	"دخل أسر غرفه العنايه وبدأت حور تتكلم
"
14	"حور أسر حبيبي تعالي اتكلم مع بابا شوية قله.
"
15	"اد ايه أنه كان وحشك وانت بتحب تعمل ايه معاه تعرف يا حبيبي
"
16	"أسر لم يرد عليها
"
17	"وذهب إلى سرير جاسر ومسك أيده
"
18	"بقلم نرمين قدري.
"
19	"أسر: تعرف يا بابا انا كنفسي قوي انك تعلمني اركب العجلة انا كنت بشوف صاحبي شادي و باباه بيعلو ازاي ميقعش، كان نفسي قوي يبقي عندي بابا علشان أقوله انا مبخفش طول ما انت جمبي...
"
20	"تعرف يابا كان نفسي ارسم صورة فيها انت وماما وانا وآسيل، لكن انا علطول برسم الصورة ناقصة، قوم بقي علشان اكملها، انا بحبك قوي قوي يا بابا
"
21	"وآسيل كمان بتحبك
"
22	"بس اسيل تعبانه، مامي بتقول انها مش بيتكلم و حتخف لما بابا يخف صحيح يا بابا، اسيل حتخف قوم بقي.
"
23	". كل ده وحور مراقبه مؤشراته الحياويه ومدي الاستجابة ضحكت حور الحمد لله في استجابه حاولت حور الاستمرار في كلام لترتيب رد فعله.
"
24	"حور: تعرف يا جاسر أن خالتك دهب دي عسل خالص مش طلعت خالتي انا كمان مش احنا طلعنا قرايب
"
25	"عارف يا حبيبي انا نفسي لما تفوق تاخدني وتبعد في مكان انا وانت بس مفهوش حد غيرنا خلينا بقي نعوض سنين الحرمان دي.
"
26	"والعيال طبعا حسبهم لمها خليهم يجنوها شوية، هي اساسا مجنونه لوحدها
"
27	"عارف يا جاسر انا عمري ما حبيت حد قبلك ولا ححب انت اماني وراحتي انا بحبك قوي
"
28	"وطلعت قبله علي أيده لقت ايد بتشد علي ايدها
"
29	"جاسر: بداء يفوق
"
30	"حور: جاسر انا بتفوق يا حبيبي قاوم يا جاسر
"
31	"جاسر. انت سامعني طايب لو سامع اضغط على أيدي مرتين
"
32	"ضغط جاسر علي أيدها
"
33	"حور الحمدلله ياربي الحمدلله حمدالله على سلامتك يا قلبي
"
34	"جاسر: بصوت ضعيف اااسيل أسيل.
"
35	"حور: أسيل كويسة يا جاسر الحمدلله يارب
"
36	"نظر جاسر وفي عنين حور وحشاني ياست البنات
"
37	"حور: يااااه وانت كمان وحشتني يلا خف بسرعة في حاجات كتير لسة معملناهاش مع بعض
"
38	"دخل عمة فجاءة بدون استئذان
"
39	"حور: هو في حد بخش كده
"
40	"عمه: انا قلتلك جبل سابج انتي ايه مجعدك حداه انتي مبتفهميش
"
41	"انا جبت عربية و حنقلو البلد علشان يكون حيدانا
"
42	"حور: هو مين سمحلك تعمل كده او مين حيسمحلك من اساسه.
"
43	"بس يا عم فريد انت انا اذا كنت مستحملاك في متحملاك علشان خاطر جاسر لكن بعد اللي بتك عملته المفروض واحد ذيك ميكنش ليه عين يوري نفسة لحد مش جاي تتنطط عليا
"
44	"بقلم نرمين قدري
"
45	"جاسر بصوت ضعيف: حور اهدي ملكيش دعوة لحد سيبي اللي يتكلم يتكلم انا خلاص لقيتك وعمري ما حضيعد متي تاني.
"
46	"فريد: بجي كده يا ولدي حتروح مع اللي جبتلك العار دي ديتها حدانه رصاصه من بندق الغفر.
"
47	"جاسر: عمي سافر وسبني مش عاوز اشوف حد كفايا كفايا
"
48	"حور: لو سمحت جاسر لسة تعبان و مش حمل كلام اتفضل برا
"
49	"فريد: انتي بتكرشيني باي حج
"
50	"حور: بحق اني دكتورة بتاعته وبقول الزيارة ممنوعه
"
51	"دخلت دهب: اباي عليك هو انا لسة هنا بتبخ سم بتاعك انت مسافرتش لحد دلوق ليه
"
52	"دهب ذهبت لجاسر
"
53	"دهب: حمدالله علي سلامة ياولدي الف حمدالله على سلامتك يا ضنايا
"
54	"جاسر: ربنا يخليكي يا خالتي اتوحشتك قوي.
"
55	"دهب: وانت كمان يا ود الغاليه جوم بجي علشان خاطر البت الغلبانه اللي مش بتنطج دي لستها مصدومة.
"
56	"حور عماله تبص لدهب علشان تسكت
"
57	"جاسر: قصدك مين يا خاله قصدك أسيل بنتي
"
58	"حور مالها أسيل انطقي
"
59	"بقلم نرمين قدري
"
60	"حور: أسيل استعرضت لصدمة عصيبة بعد ماشفتك وانت كلك دم علي وشها واديها فقدت فيها النطق مش بيتكلم خالص وعلي طول الدكاترة منيمنها، والدكتور بيقولي هي مسءلت وقت وان شاء الله ترجع تاني بس انا مش شايفه اي تحسن و بداءت تعيط.
"
61	"جاسر: خوديني عندها
"
62	"حور: مينفعش يا جاسر انت لية فايق من كوما
"
63	"جاسر: وبداء بخلع الأجهزة عنه انا رايح عند بنتي دلوقتي وعارفة اني مش حرجع في كلامي فا يلا ساعديني وبلاس نضيع وقت.
"
64	"سنتده حور شم ريحتها
"
65	"جاسر: رحتك لسة زي ماهي ياست البنات وحشتني قوي ووحشني حضنك انام فيه اعملي حسابك انا حروح أنهارده ومش حنام غير جوا الحضن ده.
"
66	"احمر وجه حور من الخجل ثم قالت تروح اللي هو ازاي مينفعش طبعا
"
67	"جاسر بغمزة من عينيه فرولتي لسة بتتكسف زي زمان لا حروح انا معايا اكبر دكتورة في مصر حتاخد بالها مني.
"
68	"وصل. عند أسيل كانت مها قاعده معاها
"
69	"مها: جاسر انا اية اللي قومك من مكانك الف حمدالله على سلامتك يا غالي
"
70	"جاسر: بس يابكلشا و حشك ضرب زمان
"
71	"راح لآسيل اول ما شفته الدموع في انهيار تام
"
72	"جاسر: أسيل حببتي انا كويس واللهي انا كويس وحضنها بكت أسيل بشدة ونطقت كلمة بابا
"
73	"وسط زهول الكل
"
74	"حور: أسيل حببتي انتي اتكلمتي، اتكلمت صح انتم سمعتو زي ولا انا غلطانه.
"
75	"جاسر: اهدي بقي ياست البنات اسيل بنوته شطورة وحتقوم تروح مع بباها علشان في عرايس كتير مستنياها في البيت صح يا عصفورة قلبي من جوا.
"
76	"أسيل: بابا وبداءت تحسي علي وشه
"
77	"جاسر: يلا ياقلبي معلش يا مها ساعديها علشان انا مش حقدر اشلها
"
78	"حور: جاسر بس ماهو مينفعش تخرج
"
79	"جاسر: حور بطلي كلام ولك ملهوش عازة علشان في الاخر حعمل اللي انا عاوزة صح
"
80	"حور صح يلا بينا وهما خارجين قابلو عمه فريد
"
81	"فريد: علي فين ياولدي انا طلبت عربية علشان تدلي بيها كلنا الصعيد خليك تجعد حدانه.
"
82	"جاسر: لا العربية حتدلي انت وعيالك و. تروح تقجعد حدي بنتك العيانه وشلني خالص من حساباتك. دي حياتي وانا عارف حعمل فيها ايه.
"
83	"وذهب جاسر عند دهب اما انتي بقي ياست الكل حتروحي تقعدي عند مها شوية وعندي شويه خلينا بقي نخس أن امنا لسة عايشة ولا ايه ياحور.
"
84	"حور: هو انا ممكن اقولك يا امي علشان بشم فيكي ريحت امي اللي ملحقتش اشم ريحتها ولسة في كلام كتير مقلناهوش. عاوزاكي تحكيلي كل حاجة عن ماما.
"
85	"دهب عنيا يابت الغالية حاضر ذهبو كلهن إلى بيت حور
"
86	"حور ساعدت جاسر طلعتو. غرفتها و نايمة. علي السرير جات تقوم مسك أيدها علي فين ست البنات رايحة.
"
87	"حور: نزله للناس تحت ياجاسر عيب نسبهم كده
"
88	"يمشو وحطلع اشوفك عاوز ايه
"
89	"جاسر بتحرقو الناس تحت منا بتحرق تلات سنين لحد ما الشياط بقي طالع من وداني وشدها عليه وقعت في حضنه أيوة كده بقي ياست البنات ارجعي بمكانك بحبك موت
"
90	"حور: جاسر و بعضين بقي
"
91	"جاسر: هشششش مش عاوز نفس عاوز أحسك ياحور عاوز احس نفسك دقات قلبك عاوز اعرف طعمك انا مشتاقلك ومش قادر اصبر اكتر من كده
"
92	"قطعهم خبط الباب.
"
93	"جاسر: ماهو لو الباب مخبطش كنت حقول اني معمولي عمل
"
94	"فتح الباب ودخل...
"
1	"قال جاسر و كأنه مستمع بارباكها، : تحبي اتفرجي علي جناح بتاعي فهو مختلف تماما عن باقي القصر ده معمول بتصميم مخصوص.
"
2	"ارتبكت حور ولم تعرف ماذا تجيب لقد فاجءها بطلبه
"
3	"قالت حور: انت متخيل اني ممكن ادخل معاك الجناح بتاعك
"
4	"قال جاسر بعدم اهتمام وليه لا ما انتي حلوة و بتخرجي مع اي حد عادي قولتلك قبل كده اني انا اولا من غيري
"
5	"حور: علي فكرة أنا وقح و قليل...
"
6	"جاسر: قاطعها جاسر بأنه طبع قبلة قاسية علي شفتيها اخرصتها تماما، ثم اكمل مافيش ست محترمة تشتم جوزها أو تعلي صوتها عليه
"
7	"حور بزعر: جوز مين أن بتخرف
"
8	"جاسر: جوزك يا قطة انا حروضك من اول وجديد
"
9	"حور: ومين قال اساسا اني حوافق اتجوزك
"
10	"جاسر بسخرية: واللهي السؤال ده تسءليه للي قالت الفرمان ده مش انا
"
11	"حور باستفهام: مش فاهمة تقصد اية.
"
12	"جاسى: انتي حتصطعبطي عليا ياعيني مش عارفة جدتي لما كانت معايا من يومين قالتلي ايه بصي ياشاطره، انا مش مستعد اخسر ثروة اللي انا تعبت فيها السنين دي كلها علشان واحده غبية زيك، سواء وافقتي أو موافقتيش الجوازة دي حتم
"
13	"حور: لا ده شكل العيلة كلها منخوليا يعني تجوز وطلقو علي كيفكم ااايه ملكتم الكون
"
14	"انا مش قاعدلكم فيها انا من بكرة مستقيله ورجعه مصر. بلاش جنان بقي.
"
15	"جاسر: هو انتي بتتكلمي علي كيفك طلما رضيتي تخشي عالم الانصاري استحملي بقي، ولا فكراني فادي حاتسبية علشان قرشين زياده لا فوقي انا عملك الاسود..
"
16	"حور: بص بقي علشان انا خلاص جبت اخري انا ميهمنيش فادي قيلك ايه عني انا كل إلى تعرفة اني عاوزة اغور من بيت مجانين ده.
"
17	"جاسر مسكها من معصمها جرها لحد القصر وبصوت عالي
"
18	"هنياااا يا هنيااااا
"
19	"هنية: خير يا ولدي في ايه ومالها ست الدكتورة
"
20	"جاسر: خودي كتورة لجناحها ومتخرجش الا بإذن مني صاحت حور: لا انت اكيد اتجننت
"
21	"جاسر قلتلك جبل سابق تجفلي خاشمك أحسلك
"
22	"اتلم كل اللي في القصر علي صوتهم
"
23	"وصاحت الجدة انا ممكن اعرف ايه اللي بيحصل هنا و بسرعة.
"
24	"تردت حور: انا ممكن انا افهم اللي بيحصل يا مدام فاضيلة انا جيت علي اساسا اني دكتورة علشان صحة ساعتك ولكن حفيدك بيقول كلام ميصدهقوش عقل.
"
25	"ردت الجده: مبتسمة هو قالك يبقي عقل و حيسمع كلام
"
26	"ردت حور باستغراب: عقل هوده كلام ناس عاقلين
"
27	"رد جاسر بحده: جبتلك جبل سابق اقفلي خاشمك ده الا جسما بالله لادفنك مكانك
"
28	"حور تدفن مين يابا انت مش عارف انت بنتعامل مع مين ولا بتكلم مين لا انا اروح القسم و اوديكم كلكم في داهية.
"
29	"داليا بصوت منخفض شوفي يا ما بت المركوب بتكلم جاسر كيف عاوز ة اللي يلمها بس مشكلة انا مخبراش هما بيتحدتو عن ايه، و ايه اللي مخليها عصيبة أجده
"
30	"واضح أن الموضوع واعر جوي
"
31	"امها: حطي لسانك في خاشمك عاد لحد منرسي علي البيىر وجرارة
"
32	"الجده: تعالي ياحور أنا عاوزاكي في جناحي
"
33	"ذهبت حور مع الجدة.
"
34	"قالت الجدة اقعدي يا حور و استهدي بالله كده انا لما اخترتك تكوني مرات جاسر ده مش من فراغ انا حكمت علي جاسر يتجوزك صحيح هدته اني ححرمة من ميراث علشان يوافق لو معملتش كده جاسر عمره مكان اتجوز وانا عاوزة اشوف أولاده قبل ما اموت.
"
35	"حور: طايب اشمعنا انا عندك داليا وهي شكلها بتحبه
"
36	"الجده: بس هو مبيحبهاش
"
37	"حور: ولا بيحبني و لا طايقني من اساسه ده شيفني استغلاليه عاوزة فلوس وسلام
"
38	"الجده: ده اللي وصلك لكن انا شعري شاب مش علي فاضي انا شفت جاسر بيبصلك ازاي و نظرات الغيرة اللي في عنية. انا اكتر و احده عارفه جاسر و عارفة أنه بيكابر حتى مع نفسة.
"
39	"طايب و حضرتك مسءلتيش نفسك انا عاوزة ايه. حضرتك جبتيني هنا من غير معرف ليه و حتجوزيني حفيدك كل ده ليه انا عاوزة اعرف لو سمحتي يا ما انا بقدم استقالتي فوراا
"
40	"لم تكمل كلامها لأن رأس الجدة انحني فجاءة إلى خلف و هزتها رجفه قوية
"
41	"حور: مدام فاضيلة. مالك جرت بسرعة حور تقيس الضغط عالي جداا والنبض ضعيف
"
42	"ندهت حور علي هنية وهي تحاول إسعاف. الجده.
"
43	"دخلت هنية فور وقع عنها علي الجدة صرخت، جاء كل من في القصر علي صوتها..
"
44	"جاسر في ايه يا هنية سكت جدتي جدتي حصل اية ادددة مالها يا حور مش بتنطق خالص
"
45	"حور صامتة مركزة في شغلها لقد تعرضت الجدة لأزمة قلبية. و لازم اسعافها بسرعة
"
46	"قال جاسر: انطقي مالها فيها اية قالت
"
47	"حور ببكاء: أزمة قلبية حادة بس بقي خاليني اعرف اشتغل
"
48	"بعد قليل علي سريان مفعول الدواء بداءت تتحسن حالة الجده.
"
49	"والكل واقف وعلية علامات القلق ماعدا داليا وامها طبعا.
"
50	"بداءت الجده تفتح عينيها ببطء وتنده علي جاسر
"
51	"نعم يا جدتي خير عاوزاك لوحدك ياولدي
"
52	"جاسر طلع كل اللي في الاوضة..
"
53	"اسمع كلامي يا ولدي اتجوز حور خاليني ارتاح
"
54	"جاسر حاضر يا جدتي كل اللي عوزاه حيتم بس ترتاحي
"
55	"الجده انا مش مرتاح غير لما اشوف المؤذون.
"
56	"حور جوهرة مش حتعرف تعوضها واثق في كلامي انا سءلت عنها قبل ما تيجي هنا وسءلت عن معدنها كفايا أنها مش طماعنة فيك يا جاسر
"
57	"ابوها علي علم بكل حاجة و موافق علي كل حاجة انا علي اتصال بي من اول يوم حور جت القصر كلكم مستغربين اني بعامل حور كده حور غاليا عندي ذيك بلظبط.
"
58	"جاسر: لية يا جده انا عاوز افهم انا معرضتكيش في حاجة رغم اعتراضي علي مجيها بس اصرارك الغريب ده خلاني سكت.
"
59	"الجده: انا بحب حور اولا علشان الشبه الكبير بينها وبين المرحومه امك هي شبها قوي، غير أن ابو حور قريبي من بعيد وحور امانه عندنا هو موصيني عليها..
"
60	"حور متعرفش أن امها ماتت وهي بتولدها. وان فاتن مرات ابوها مش أمها. علشان كده هو صمم يبعد حور عن قاهرة و هو اللي كلمني أخدها عندي، لانه خايف عليها من مراته علشان هو كتب لحور جزء كبير من ثروته.
"
61	"جاسر: هي حور من عيلة غنية طايب ازاي قبلت تشتغل عندك وهي مش محتاجة اللي اعرفه ان حور طماعه سابت خطيبها علشان طمعت فييي.
"
62	"الجدة، : قطعت كلامة متاخدش بلمظاهر يابني انا ميهمتيش هي ايه ابو حور عزيز قوي يا جاسر.
"
63	"جاسر: بس انا مش موافق علي الجواز منها
"
64	"الجده: ومحدش طلب موافقتك ده أمر
"
65	"جاسر: بس ده جواز مش لعبه ازاي اتجوز واحدة لمجرد انك عاوزاني احميها و يا كده يا حتحرميني ما ميراث.
"
66	"الجده بكره المأذون جاي و انا شيعت لابوها و هو علي وصول خلص كلام
"
67	"جاسر بغضب شديد: حاضر مش هو ده اللي انتي عايزاه بس محدش يلمني بعد كده علي حيحصل هاتي المأذون و اعملي احلي فرح لكبيرة العيلة يا جده خرج جاسر و هو في قمة غضبة..
"
68	"استغربت داليا، لااأ ده كده في حاچة كبيرة جوي وواعرو كمان و اجطع دراعي أن مكان الدكتورة العجربة لها يد في ده ومبجاش داليا الا لو عرفت ايه اللي بيحصل هنا..
"
69	"رد ماجد: انهدي بجي و سيبي جاسر في حالة يابوي عليكي بومه ابااي، والله يكون في عون اللي عيتجوزك.
"
70	"و في مساء دخلت هنية علي حور
"
71	"هنية: ست الدكتورة في حد عاوزك تحت
"
72	"حور: خير يا خالة مين اللي عاوزني
"
73	"هنية: مخبراش ست الحاچة جالتلي اطلع اندهك علشان في ضيف عاوزك
"
74	"حور: حاضر يا خاله روحي و انا نزلة
"
75	"نزلت حور علشان تشوف مين عاوزها
"
76	"فرو أن وقعت عليها علي قاعد في صالون جرت عليه بسرعة أخدته بلحضن فقد كان والدها
"
77	"حور: بابي انت حبيبي وحشتني قوي بس انت عرف مكاني منين و عرفت توصل هنا ازاي.
"
78	"الاب: عصفروتي الحلوة وحشتني، براحة عليا انا لسة واصل حرتاح و اقولك علي كل حاجة تعالي بس اوريكي جبتلك معايا اية
"
79	"فور أن طلع هديته صرخت حور مش معقول جيسي حببتي وحشتيني ( القطة بتاعتها).
"
80	"كانت حور فرحانه جدااا ولكن اكيد في الأمر شيء
"
81	"كان جاسر ينظر لها وعلي وجه علامات الاعجاب لانها تحولت في رؤيتها لقطتتها كأنه طفل في العاشرة من عمرها جلست علي الارض بجانب القطة تلعبها في شغف و ناسية كل من حولها.
"
82	"ولكن فجاء فاقت علي صوت داليا: عشنا وشفنا
"
83	"رفعت حور عينيها بداليا ولكنها تتجاهلتها
"
84	"وذهبت جلست بجانب والدها
"
85	"حور: بابا هو اية بلظبط اللي بيحصل هنا بلظبط انا مش فاهمة حاجة وعاوزة توضيح
"
86	"الاب: بصي يا حور كل اللي اقدر اقولهولك أن كتب كتابك بكرة علي جاسر و مش عاوز نقاش في الموضوع ده لانه منتهي و ممنوع الاعتراض عليه.
"
87	"حور: بابا حضرتك بتقول ايه مين إلى حيتجوز
"
88	"داليا: هو في ايه يا واد عمتي احنا من ميتا لندخل علينا غرب معروف حدانه أن البت لابن عمها، ولا اية.
"
89	"جاسر داليا بااس مش عاوز اسمعلك نفس
"
90	"قال عمه: لا يا جاسر يا ولدي انا موجف حال بنتي وتجول بكرة يتكلم بعده يحس أن هو اولا من غريب لكن بعد ده و كله و تيجي تتجوز من بنات البندر لا دي تبجي عيبه في حجنا كلتنا ولا اية يا حاچة.
"
91	"الجده: خير ايه عاد يا فريد هو من ميتا انا بجول علي حاچة و اسمع اعتراض عمر جاسر ما وعد بنتك باحاجة أو حتى لمح ولا اية يا داليا
"
92	"خفضت داليا راسها ياءسة في الأرض وقالت: صح يا جدتي هو موعدنيش بس انا انا، واجهشت في البكاء.
"
93	"حور بااااس هو في اية الكل عمال ياخد قرارات بالنيابة عني ولا كاني موجوده مين قال اني حوافق علي المهزله دي وقبل أن تكمل كلامها هوي قلم علي وجهها من والدها
"
94	"الاب: لما تعالي صوتك وانا قاعد و الحاجة قاعده يبقي انا معرفتش اربي و انتي عاوزة رباية من اول و جديد ولسة حيرفع أيده و يهوي بلقلم الثاني لقي يد مسكت يده..
"
95	"جاسر: خلاص يا عمي حور دلوقتي في حكم مراتي و اما مش حقبل حد يمد أيده عليها وانا واقف و اذا كان علي ربايتها فا متقلقش كل شيء في وقت حلو و نظر لحور نظرة سخرية.
"
96	"حور نظرت لهم دموع وجرت وقبل أن تمشي قال جاسر باستخفاف: حضري حالك يا عروسه بكرة كتب كتاب و كمان اسبوع الدخلة
"
97	"جرت حور بدون اي كلمه.
"
1	"داليا: بالهوي يالهوي، امال مين العريس؟
"
2	"طايب انت تعرفني منين
"
3	"الشخص: انا شوفتك مرتين في محطة قطار القاهرة ومشيت وراكي وسألت عنك وعرفت عنك كل حاجة وعرفت أن هنا انسب مكان ليكي. ويلا ياعروسه علشان اعرفك بعريسك.
"
4	"داليا: هو العريس هنا
"
5	"الشخص: يلا ورايا
"
6	"دخلت داليا بيت كبير كله غرف و في غرفه كبيرة شبه الساحة يجلس رجل عنده حوالي سبعين عام ضخم الجثمان وزنه يعدي 130 وحواليه 3سيدات و بجانبهم 15ولد وبنت
"
7	"دخل الشخص الغريب: السلام عليكم يا بويا جبتلك عروستك الجديد. ايه راءيك تساهل اللي ابوها لهفة.
"
8	"داليا: لالالالاااااااااااااا مش معقول انت بقول ايه ابويا كان عارف ان العريس اكبر منيه ووافج طوالي.
"
9	"العريس: اهلا بعروستي طبعا وافق مش مدفوع فيكي هبره كبير ه، يلا سلمي علي ضرريرك.
"
10	"داليا: مين أسلم علي مين عاد يلهوي يما يلهوي يما، انا عملت ايه في حياتي علشان ابوي يعمل معايا اكده.
"
11	"العريس يلا بينا ياقمر
"
12	"داليا: بينا فين بينا فين
"
13	"سحبها العريس من همومها ودخلها غرفة النوم و زقها علي السرير،
"
14	"مع اعتراض داليا و مقاومتها
"
15	"صفعها قلمين و قطع همومها وقام بالاعتداء عليها رغما عنها و داوم الاعتداء أكثر من مرة حتى أنهك من التعب
"
16	"تركها و غادر الغرفة ونده علي أحدي زوجاته تدخل تشوفها
"
17	"العريس: انتي يا وليه يا وليه منك ليها
"
18	"زوجه 1: نعم ياحاج خير الف مبروووك يا خويا و عقبال البكاري.
"
19	"العريس: اخرسي بقي و خشي شوفي البت جرالها ايه اصلي اتكيت عليها شوية و هي ضعيفه ومستحملتش مش عتءية زيك يا جميل يا مربر.
"
20	"زوجه 1,: هههههههييي بمياعه، الله يجازيك يا حاج ما القديمة تحله بردو حروح اشوف البت.
"
21	"يابت انتي يابت فوقي ياختي وبلاش كهن حريم فوقي لسة وراكي غسيل و مسح و طبيخ فوقي يا منيله
"
22	"فتحت داليا عينيها شديد
"
23	"داليا ااااه انا فين انا تعبانه قوي
"
24	"زوجه 1: انتي في فندق خمس نجوم يا روح امك امي يابت فزي شوفي اللي وراكي، يا سميحة ياسميحة.
"
25	"زوجة2,: نعم ياختي
"
26	"زوجه 1: تعالي شوفي المصيبة اللي جايبهلنا شكلها حتتعبنا معها بن الرفدي
"
27	"زوجة 2: فزي قومي ياختي بدل ما اوريكي من اول يوم وشي التاني، وإحسلك بلاش تشوفيه. علشان لو شوفتي حتندمي علي اليوم اللي اتولدي فيه، فزي يلا و شدتها من شعرها.
"
28	"قامت داليا من سرير لقت هدمها كلها مقطعة و جسمها كلة ازرق وكدمات كتير..
"
29	"دخلت الحمام وفضلت تبكي، وخرجت لبست وطلعت برا الاوضة مش عارفه تروح فين
"
30	"الزوجة 1,: يلا يا ماما علي المطبخ احنا هنا 25فرد شوفي بقي حتاكلينا ايه بس قبل متعملي الاكل عندك شوية مواعين اغسليهم بتوع فطار ساعة وتكوين مخلصة كل ده فاهمة يا ختي.
"
31	"داليا: حاضر فضلت تشتغل في مطبخ لحد اليل ما جه وهي بتشتغل دخل راجل العجوز سحبها من هدومها علي الاوضة و بردو تم اغتصابها بس بعد ما خلص رامها برا الاوضة
"
32	"وبصوت أجش: يلا ابت علي مطبخ فرشتك هناك اجري
"
33	"داليا دخلت مطبخ لقت فرشة علي الارض وغطي خفيف نامت من كتر التعب و العياط
"
34	"صباح اليوم تاني قامت علي زعيق
"
35	"داااليا في ايه خير.
"
36	"زوجة3: . هو اية اللي في ايه لا لا خالي بالك انا اساسا معايا شهادة معاملة اطفال، متخلهاش تخرب عليكي ة، هو مش المفروض في فطار بيتزفت وسندوتشات مدارس.
"
37	"داليا فاض بيها: ااااااايه هو انتم جايبني خدامة عندكم لا فوجو
"
38	"انا داليا الأنصاري فوجو با غفر لو معندكوش مرايا اجبلكم، بصوا في مرايا انتم التلاته غفر ايوة غفر
"
39	"دا الواد اللي بينضف الزريبة أنصف منكم
"
40	"اتجمع ثلاث زوجات عليها
"
41	"داليا ايه في ايه انتم ملمومين كده ليه في ايه يا وليه منك ليها
"
42	"الزوجة 3: ولولو عليكي ساعة وانفضو، لعبتي في عداد عمرك يا بعيده، يلا انتي وهيا امسكوهالي.
"
43	"مسكوها، وجابت ماكينة حلاقة الكهرباء وحلقت شعر داليا كله وسط صويت ونجيب داليا
"
44	"بعد ما خلصو رومها علي الارض ده بس شدت ودن علشان تحترمي نفسك.
"
1	"بعد اسبوعين كانت حور تستقل القطار المتجه نحو الصعيد.
"
2	"كانت تتوقع أن تري ساءق بانتظارها فور وصولها للمحطة. اخذت تبحث بين الحشود عمن يستقلها إلى قصر الانصاري. لكنها فجاءة تسمرت مكانها، جاسر الانصاري بنفسه يتقدم نحوها، و يحمل حقيبتها و يضعها في صندوق السيارة..
"
3	"سألها بلطف: سفرك كان مريح
"
4	"حور: ايو الحمدلله كان مريح شكرا شعرت بارتعاشة جواها بقوة. يبدو أن الحفيد الأكبر يحتقرها، هل اخفي فادي عنها شيء، ياتري قال لصاحبه ايه عني إلى يخلي كارهني بشكل ده.
"
5	"قال جاسر: ادمنا ساعتين علشان نوصل القصر علشان هو في منطقة منعزلة زي ما كانت قيلالك جدتي
"
